category,rating,reviews,installs,type,price,content_rating,app_size,last_updated_encoded
Lifestyle,4.7,9.0595174822416,13.122363377404328,Free,0.0,Everyone,91.0,3129
Social,4.6,12.511514819565502,15.424948470398375,Free,0.0,Everyone,9.9,3096
Tools,4.4,3.258096538021482,6.214608098422191,Free,0.0,Everyone,3.8,3068
Social,4.2,5.318119993844216,8.517193191416238,Paid,0.99,Everyone,9.4,2824
Tools,3.5,6.948897222313312,11.512925464970229,Free,0.0,Everyone,0.39453125,1677
Tools,3.9,6.169610732491456,11.512925464970229,Free,0.0,Everyone,2.0,2446
Lifestyle,4.0,9.95118187839879,13.815510557964274,Free,0.0,Everyone,26.0,3090
Education/Business,4.3,6.541029999189903,11.512925464970229,Free,0.0,Teen,32.0,3044
Education/Business,4.6,4.418840607796598,8.517193191416238,Free,0.0,Everyone,4.0,3118
Tools,4.3,7.726212650507529,13.122363377404328,Free,0.0,Everyone,7.2,3111
Education/Business,4.6,9.518707035620796,11.512925464970229,Free,0.0,Everyone,48.0,3051
Entertainment,4.9,9.957928388214375,11.512925464970229,Paid,4.99,Everyone,48.0,3029
Education/Business,3.8,4.532599493153256,6.907755278982137,Paid,399.99,Everyone,22.0,2901
Lifestyle,4.0,10.59109441383156,15.424948470398375,Free,0.0,Everyone,19.0,2408
Lifestyle,4.2,5.537334267018537,9.210340371976184,Free,0.0,Teen,25.0,2997
Lifestyle,3.9,6.508769136971682,11.512925464970229,Free,0.0,Everyone,3.6,3125
Tools,1.8,3.970291913552122,6.907755278982137,Paid,1.49,Everyone,3.4,3060
Education/Business,4.0,3.258096538021482,6.907755278982137,Free,0.0,Everyone,3.6,2705
Entertainment,4.3,12.455523115497394,16.11809565095832,Free,0.0,Everyone,77.0,3045
Social,2.7,1.0986122886681098,4.605170185988092,Free,0.0,Mature 17+,3.9,3119
Entertainment,3.9,11.890889186238875,16.11809565095832,Free,0.0,Teen,43.0,3072
Tools,4.2,9.402694764470512,13.815510557964274,Free,0.0,Everyone,0.0771484375,3134
Education/Business,5.0,0.0,2.302585092994046,Free,0.0,Everyone,3.5,2972
Lifestyle,4.4,7.791522819150732,10.819778284410283,Free,0.0,Teen,6.7,3130
Lifestyle,4.4,11.46747820705829,16.11809565095832,Free,0.0,Everyone,16.0,3125
Tools,3.0,3.8066624897703196,8.517193191416238,Free,0.0,Everyone,20.0,3118
Lifestyle,4.4,4.248495242049359,8.517193191416238,Free,0.0,Teen,4.4,2662
Lifestyle,4.5,9.675582684120208,11.512925464970229,Paid,7.99,Teen,4.2,2630
Education/Business,4.6,10.541703249569855,13.815510557964274,Free,0.0,Everyone,5.4,3079
Social,3.8,1.3862943611198906,4.605170185988092,Free,0.0,Everyone,0.87109375,3118
Education/Business,4.2,3.1354942159291497,6.214608098422191,Paid,3.99,Everyone,0.931640625,2539
Entertainment,4.8,6.246106765481563,10.819778284410283,Free,0.0,Everyone,12.0,3136
Tools,3.4,7.349230824613334,11.512925464970229,Free,0.0,Everyone,4.1,2085
Lifestyle,4.5,1.3862943611198906,6.214608098422191,Free,0.0,Everyone,30.0,3093
Lifestyle,4.7,2.5649493574615367,6.214608098422191,Free,0.0,Everyone,1.3,2744
Entertainment,4.2,11.045095471665334,13.815510557964274,Free,0.0,Teen,17.0,3104
Entertainment,4.7,13.20252669318903,15.424948470398375,Free,0.0,Everyone,20.0,2961
Lifestyle,4.7,12.110651459564894,16.11809565095832,Free,0.0,Everyone,22.0,3132
Tools,4.6,5.730099782973574,13.815510557964274,Free,0.0,Everyone,4.3,3080
Tools,3.4,2.772588722239781,8.517193191416238,Free,0.0,Everyone,4.0,3140
Lifestyle,4.0,5.998936561946683,10.819778284410283,Free,0.0,Teen,39.0,3132
Entertainment,4.6,11.909787001604226,16.11809565095832,Free,0.0,Everyone,3.3,2910
Tools,4.7,13.947893165988372,17.72753356339242,Free,0.0,Everyone,15.0,3133
Lifestyle,5.0,1.3862943611198906,6.214608098422191,Free,0.0,Everyone,2.3,2304
Lifestyle,4.1,13.098150599674796,16.11809565095832,Free,0.0,Teen,58.0,2875
Education/Business,3.7,5.272999558563747,9.210340371976184,Free,0.0,Everyone,4.0,2516
Entertainment,4.8,7.436617265234227,11.512925464970229,Free,0.0,Everyone,17.0,3133
Lifestyle,4.7,5.3612921657094255,8.517193191416238,Paid,3.99,Everyone,6.1,3138
Lifestyle,4.1,12.572817715126588,16.11809565095832,Free,0.0,Everyone,92.0,3049
Entertainment,3.2,1.3862943611198906,4.605170185988092,Free,0.0,Everyone,5.6,3058
Entertainment,3.8,9.008835995765454,13.815510557964274,Free,0.0,Everyone 10+,31.0,2924
Entertainment,4.2,10.427860988847387,13.815510557964274,Free,0.0,Everyone,27.0,3009
Lifestyle,4.3,2.6390573296152584,6.907755278982137,Free,0.0,Teen,4.3,2931
Tools,3.2,7.911324018963353,13.122363377404328,Free,0.0,Everyone,4.4,2469
Lifestyle,4.2,13.69494390162818,17.72753356339242,Free,0.0,Everyone,6.5,3102
Tools,3.7,3.044522437723423,6.214608098422191,Paid,0.99,Everyone,0.3671875,1362
Tools,4.2,10.055306945596307,13.815510557964274,Free,0.0,Everyone,8.5,3037
Lifestyle,4.4,8.96098117384356,13.122363377404328,Free,0.0,Everyone,6.1,2958
Lifestyle,4.7,1.0986122886681098,6.907755278982137,Paid,2.99,Everyone,1.5,2629
Tools,3.1,6.60934924316738,11.512925464970229,Free,0.0,Everyone,15.0,3111
Tools,4.1,9.252057965328051,13.815510557964274,Free,0.0,Everyone,7.2,2956
Tools,3.6,8.617038526385954,13.122363377404328,Free,0.0,Everyone,2.6,2348
Tools,4.8,11.274985484413262,13.815510557964274,Free,0.0,Everyone,11.0,3135
Lifestyle,5.0,2.302585092994046,9.210340371976184,Free,0.0,Everyone,3.0,2733
Lifestyle,2.6,5.902633333401366,10.819778284410283,Free,0.0,Everyone,6.0,2926
Entertainment,4.6,14.938246516917967,17.72753356339242,Free,0.0,Everyone 10+,33.0,3127
Entertainment,3.9,8.35983738064003,13.122363377404328,Free,0.0,Everyone,16.0,3034
Tools,4.6,8.53168763756669,13.815510557964274,Free,0.0,Everyone 10+,23.0,2824
Tools,4.5,15.570509392230441,18.420680743952367,Free,0.0,Everyone,14.0,3139
Tools,4.2,11.885095733867201,16.11809565095832,Free,0.0,Everyone,24.0,3125
Lifestyle,4.0,6.752270376141742,9.210340371976184,Paid,399.99,Everyone,8.7,3060
Education/Business,4.5,6.023447592961033,9.210340371976184,Free,0.0,Everyone,29.0,3127
Entertainment,3.7,3.970291913552122,6.907755278982137,Free,0.0,Everyone,14.0,1879
Tools,4.5,10.699822890892243,15.424948470398375,Free,0.0,Everyone,11.0,3108
Lifestyle,3.8,7.409741954080923,11.512925464970229,Free,0.0,Everyone,71.0,3113
Lifestyle,4.8,2.302585092994046,6.907755278982137,Free,0.0,Everyone,11.0,2939
Entertainment,4.2,7.687080155783135,11.512925464970229,Free,0.0,Everyone 10+,55.0,2947
Lifestyle,3.0,6.313548046277095,10.819778284410283,Free,0.0,Everyone,7.6,2637
Lifestyle,3.8,8.79133399330135,13.815510557964274,Free,0.0,Everyone,13.0,2760
Lifestyle,3.8,8.187855443695623,11.512925464970229,Free,0.0,Everyone 10+,25.0,3133
Entertainment,4.0,12.08078149438347,15.424948470398375,Free,0.0,Everyone,10.0,2881
Entertainment,4.3,3.8501476017100584,6.907755278982137,Free,0.0,Teen,8.7,2822
Education/Business,4.0,10.446625465769365,16.11809565095832,Free,0.0,Everyone,15.0,3135
Entertainment,4.2,13.640211485705015,17.72753356339242,Free,0.0,Everyone,12.0,2819
Lifestyle,4.1,5.159055299214529,9.210340371976184,Free,0.0,Everyone,0.796875,2592
Education/Business,4.5,9.561419689557756,13.122363377404328,Free,0.0,Everyone,21.0,3128
Entertainment,3.9,11.355218468940192,16.11809565095832,Free,0.0,Everyone 10+,39.0,2819
Entertainment,4.2,9.983268687540978,13.815510557964274,Free,0.0,Everyone,16.0,3065
Lifestyle,4.6,9.635673464721814,11.512925464970229,Paid,2.99,Everyone,18.0,3120
Tools,4.6,4.406719247264253,6.214608098422191,Paid,0.99,Everyone,1.7,2782
Entertainment,3.9,11.711087561983316,18.420680743952367,Free,0.0,Everyone,23.0,2215
Education/Business,4.1,9.686760869017997,13.815510557964274,Free,0.0,Everyone,13.0,3133
Lifestyle,3.7,10.224120725127595,15.424948470398375,Free,0.0,Everyone,46.0,3133
Lifestyle,3.7,6.198478716492308,10.819778284410283,Free,0.0,Everyone,4.3,2103
Lifestyle,4.4,9.444542550647126,13.122363377404328,Free,0.0,Teen,96.0,2846
Entertainment,3.4,7.704361167910313,13.122363377404328,Free,0.0,Everyone,11.0,2847
Education/Business,4.6,5.049856007249537,9.210340371976184,Free,0.0,Everyone,2.1,3083
Education/Business,4.7,5.60947179518496,9.210340371976184,Free,0.0,Everyone,6.3,3140
Education/Business,3.8,4.634728988229636,8.517193191416238,Free,0.0,Everyone,6.9,3113
Lifestyle,4.4,6.641182169740591,9.210340371976184,Paid,2.99,Everyone,14.0,3063
Lifestyle,2.9,6.882437470997847,11.512925464970229,Free,0.0,Everyone,45.0,2614
Lifestyle,4.1,3.5553480614894135,10.819778284410283,Free,0.0,Everyone,3.1,2732
Entertainment,3.3,2.4849066497880004,6.214608098422191,Free,0.0,Everyone,2.9,2118
Entertainment,4.3,8.653645314551737,13.815510557964274,Free,0.0,Mature 17+,31.0,2923
Entertainment,4.2,10.199621308677711,13.815510557964274,Free,0.0,Teen,20.0,2616
Entertainment,4.5,9.481740611853681,13.122363377404328,Free,0.0,Teen,47.0,3097
Lifestyle,4.0,5.278114659230517,9.210340371976184,Free,0.0,Everyone 10+,9.0,2604
Lifestyle,4.4,2.0794415416798357,8.517193191416238,Free,0.0,Everyone,3.3,3077
Tools,4.8,11.541104675235536,13.815510557964274,Free,0.0,Everyone,9.8,3136
Tools,5.0,0.0,4.605170185988092,Free,0.0,Everyone,4.2,3058
Lifestyle,4.5,11.916542199220771,16.11809565095832,Free,0.0,Everyone,4.1,3085
Tools,3.5,7.580699752224563,13.815510557964274,Free,0.0,Everyone,2.7,3137
Lifestyle,4.4,6.142037405587356,13.122363377404328,Free,0.0,Everyone,6.4,3079
Entertainment,4.4,9.081142433504501,13.815510557964274,Free,0.0,Everyone,12.0,3133
Education/Business,4.4,2.1972245773362196,6.214608098422191,Free,0.0,Everyone,31.0,2994
Education/Business,4.4,3.871201010907891,8.517193191416238,Free,0.0,Everyone,54.0,3109
Lifestyle,4.2,5.204006687076795,8.517193191416238,Free,0.0,Everyone,4.9,3136
Tools,4.4,8.74369111054302,13.122363377404328,Free,0.0,Everyone,5.7,2245
Tools,3.4,2.772588722239781,8.517193191416238,Free,0.0,Everyone,7.8,3000
Lifestyle,4.0,0.0,4.605170185988092,Free,0.0,Everyone,2.2,2798
Social,4.8,4.709530201312334,6.907755278982137,Free,0.0,Everyone,5.9,3120
Tools,5.0,1.6094379124341003,6.907755278982137,Free,0.0,Everyone,9.1,3066
Social,3.7,6.82001636467413,11.512925464970229,Free,0.0,Mature 17+,12.0,3115
Education/Business,4.1,2.5649493574615367,4.605170185988092,Free,0.0,Everyone,3.8,3034
Lifestyle,3.9,7.828038032125829,13.122363377404328,Free,0.0,Everyone 10+,48.0,3121
Lifestyle,3.8,4.48863636973214,9.210340371976184,Free,0.0,Everyone,0.9169921875,1144
Tools,4.3,6.39024066706535,10.819778284410283,Free,0.0,Everyone,22.0,3106
Entertainment,4.0,10.290856576374884,13.815510557964274,Free,0.0,Teen,44.0,3086
Tools,3.7,1.791759469228055,6.907755278982137,Free,0.0,Everyone,1.3,2137
Lifestyle,3.6,6.948897222313312,11.512925464970229,Free,0.0,Everyone,48.0,2772
Tools,3.6,5.247024072160486,11.512925464970229,Free,0.0,Everyone,7.7,2923
Lifestyle,4.0,10.42768339524029,15.424948470398375,Free,0.0,Everyone,7.6,3113
Tools,3.8,4.406719247264253,8.517193191416238,Free,0.0,Everyone,5.6,2975
Lifestyle,4.6,6.082218910376446,9.210340371976184,Free,0.0,Everyone,1.7,2769
Education/Business,4.5,4.564348191467836,9.210340371976184,Free,0.0,Everyone,12.0,3094
Entertainment,4.7,14.364939204151899,17.72753356339242,Free,0.0,Everyone,78.0,3119
Lifestyle,4.5,3.713572066704308,6.907755278982137,Free,0.0,Everyone,11.0,2722
Tools,3.8,5.8377304471659395,10.819778284410283,Free,0.0,Everyone,26.0,3042
Lifestyle,4.3,9.253974408996244,13.122363377404328,Free,0.0,Everyone,64.0,3115
Social,4.1,3.367295829986474,9.210340371976184,Free,0.0,Everyone,13.0,3111
Social,4.9,8.029758520440822,9.210340371976184,Free,0.0,Teen,63.0,3115
Lifestyle,4.1,7.160845906664299,11.512925464970229,Free,0.0,Mature 17+,18.0,3111
Social,4.6,5.730099782973574,9.210340371976184,Free,0.0,Everyone,0.443359375,1986
Lifestyle,4.6,8.87458787627932,11.512925464970229,Paid,2.99,Everyone,8.1,2812
Education/Business,4.0,6.517671272912275,9.210340371976184,Free,0.0,Everyone,4.4,2714
Lifestyle,4.2,13.31916788149821,16.11809565095832,Free,0.0,Everyone,30.0,3125
Lifestyle,4.1,12.291038598732767,16.11809565095832,Free,0.0,Everyone,87.0,3135
Entertainment,4.0,5.342334251964811,9.210340371976184,Free,0.0,Teen,22.0,3115
Education/Business,4.8,10.293872863209199,13.815510557964274,Free,0.0,Everyone,67.0,3017
Tools,4.5,10.63643220297014,13.815510557964274,Free,0.0,Everyone,3.4,3065
Education/Business,1.0,0.0,4.605170185988092,Free,0.0,Everyone,7.8,1664
Tools,4.2,7.333676395657684,9.210340371976184,Paid,2.99,Everyone,7.7,2895
Tools,3.5,4.663439094112067,8.517193191416238,Free,0.0,Everyone,24.0,3111
Lifestyle,4.4,7.8628820346414905,11.512925464970229,Free,0.0,Mature 17+,6.9,2930
Tools,5.0,0.6931471805599453,1.6094379124341003,Free,0.0,Everyone,7.1,3136
Lifestyle,4.4,8.812099108957337,13.122363377404328,Free,0.0,Mature 17+,9.5,3122
Education/Business,2.9,3.332204510175204,6.214608098422191,Paid,17.99,Everyone,20.0,2853
Entertainment,4.0,7.198931240688173,11.512925464970229,Free,0.0,Everyone,15.0,2997
Entertainment,4.3,11.708590927855763,13.815510557964274,Free,0.0,Teen,59.0,2918
Tools,3.1,4.418840607796598,9.210340371976184,Free,0.0,Everyone,3.2,3132
Entertainment,4.4,11.804288255261582,16.11809565095832,Free,0.0,Everyone 10+,34.0,3127
Social,4.4,10.63597563133453,13.122363377404328,Free,0.0,Mature 17+,8.1,3128
Lifestyle,4.6,7.300472814267799,10.819778284410283,Free,0.0,Teen,3.1,3011
Tools,4.1,3.044522437723423,4.605170185988092,Paid,0.99,Everyone,3.6,2819
Tools,4.4,7.372118028337787,9.210340371976184,Paid,0.99,Everyone,0.7607421875,1832
Education/Business,4.3,2.995732273553991,6.214608098422191,Free,0.0,Everyone,4.8,3081
Lifestyle,4.5,10.084391438242461,13.815510557964274,Paid,5.99,Everyone,0.8515625,3099
Tools,3.3,6.318968113746434,10.819778284410283,Free,0.0,Everyone,31.0,2910
Social,4.3,3.871201010907891,8.517193191416238,Free,0.0,Everyone,11.0,2688
Lifestyle,4.3,5.945420608606575,9.210340371976184,Paid,2.99,Everyone,15.0,2622
Lifestyle,2.9,5.043425116919247,9.210340371976184,Free,0.0,Everyone,20.0,3015
Lifestyle,5.0,0.0,2.302585092994046,Free,0.0,Everyone,3.8,3097
Lifestyle,4.9,3.58351893845611,6.907755278982137,Free,0.0,Teen,9.4,3097
Tools,4.5,13.677314588812765,17.72753356339242,Free,0.0,Everyone,16.0,3080
Lifestyle,4.8,14.225487472548961,16.11809565095832,Free,0.0,Teen,89.0,3120
Lifestyle,4.3,11.54310543347136,15.424948470398375,Free,0.0,Everyone,5.6,3107
Lifestyle,4.7,4.727387818712341,6.907755278982137,Free,0.0,Everyone,20.0,2464
Entertainment,4.2,12.953338624977615,17.72753356339242,Free,0.0,Teen,32.0,3034
Lifestyle,1.6,2.0794415416798357,6.907755278982137,Free,0.0,Everyone,18.0,3044
Tools,4.0,4.477336814478207,9.210340371976184,Paid,1.99,Everyone,2.0,3104
Lifestyle,4.7,13.031287022302058,15.424948470398375,Free,0.0,Teen,86.0,3126
Tools,4.6,1.6094379124341003,6.214608098422191,Free,0.0,Mature 17+,8.8,2963
Entertainment,4.5,12.837333784017572,16.11809565095832,Free,0.0,Everyone,3.3,3139
Entertainment,4.0,6.118097198041348,9.210340371976184,Free,0.0,Teen,27.0,1796
Tools,4.7,8.412054873292933,11.512925464970229,Free,0.0,Teen,26.0,3127
Lifestyle,4.0,3.912023005428146,8.517193191416238,Free,0.0,Everyone,0.419921875,2592
Lifestyle,4.5,4.1588830833596715,8.517193191416238,Free,0.0,Everyone,32.0,3129
Tools,4.6,2.302585092994046,4.605170185988092,Free,0.0,Everyone,25.0,2777
Entertainment,4.4,12.401314540777346,15.424948470398375,Free,0.0,Teen,38.0,1750
Tools,4.6,7.258412150595307,11.512925464970229,Free,0.0,Everyone,1.6,2138
Social,2.3,3.7376696182833684,6.907755278982137,Paid,0.99,Everyone,6.0,2568
Lifestyle,3.8,9.95934790203275,13.815510557964274,Free,0.0,Everyone,30.0,2107
Education/Business,4.3,5.4638318050256105,10.819778284410283,Free,0.0,Everyone,7.0,2989
Lifestyle,3.8,8.173857454773621,11.512925464970229,Paid,399.99,Everyone,1.8,2933
Social,4.1,9.480367509189243,13.815510557964274,Free,0.0,Everyone,2.2,3000
Social,4.6,13.93858269275426,16.11809565095832,Free,0.0,Everyone,27.0,3078
Lifestyle,4.2,6.695798917058491,11.512925464970229,Free,0.0,Everyone,7.8,3127
Entertainment,4.1,11.177117007998552,13.815510557964274,Free,0.0,Everyone 10+,50.0,3032
Tools,4.8,9.671870704017296,13.815510557964274,Free,0.0,Everyone,3.3,3136
Entertainment,3.9,8.851949671253948,11.512925464970229,Free,0.0,Everyone 10+,35.0,2092
Tools,4.1,5.929589143389895,10.819778284410283,Free,0.0,Everyone,32.0,3125
Lifestyle,4.1,13.467094274358033,17.72753356339242,Free,0.0,Everyone,35.0,3041
Tools,4.5,0.6931471805599453,4.605170185988092,Free,0.0,Everyone,3.0,2911
Lifestyle,3.8,5.521460917862246,10.819778284410283,Free,0.0,Everyone,7.3,3133
Tools,4.1,6.371611847231857,10.819778284410283,Free,0.0,Everyone,4.4,3092
Lifestyle,4.4,9.205327830152639,13.122363377404328,Free,0.0,Everyone,15.0,3120
Lifestyle,4.2,7.846589975291186,10.819778284410283,Paid,4.99,Everyone 10+,5.8,2320
Education/Business,4.6,7.268920128193722,13.122363377404328,Free,0.0,Everyone,2.8,2942
Lifestyle,4.8,9.81454704323948,13.122363377404328,Free,0.0,Everyone,8.0,3125
Lifestyle,4.4,8.758883680017025,13.815510557964274,Free,0.0,Everyone,96.0,2751
Entertainment,4.5,10.399128469976915,13.122363377404328,Free,0.0,Teen,24.0,2688
Entertainment,4.0,12.967504446826709,16.11809565095832,Free,0.0,Everyone,22.0,2082
Lifestyle,4.0,6.914730892718563,11.512925464970229,Free,0.0,Everyone,7.4,2525
Lifestyle,4.7,4.672828834461906,10.819778284410283,Free,0.0,Teen,98.0,3111
Tools,3.3,1.0986122886681098,4.605170185988092,Paid,9.99,Everyone,26.0,2469
Education/Business,4.6,6.970730078143525,13.122363377404328,Free,0.0,Everyone,2.3,3088
Education/Business,4.1,6.807934943699926,10.819778284410283,Free,0.0,Everyone,4.0,3132
Lifestyle,4.0,5.783825182329737,10.819778284410283,Free,0.0,Everyone,27.0,3084
Entertainment,4.0,10.639670275909648,13.815510557964274,Free,0.0,Everyone,12.0,1479
Lifestyle,4.7,10.575232326835637,13.815510557964274,Free,0.0,Everyone,98.0,3127
Lifestyle,3.9,10.117832509493988,15.424948470398375,Free,0.0,Everyone,8.3,3113
Entertainment,4.6,6.424869023905388,9.210340371976184,Paid,1.99,Everyone,12.0,2517
Lifestyle,4.3,6.75110146893676,9.210340371976184,Free,0.0,Teen,7.0,2243
Entertainment,4.1,7.062191632286556,11.512925464970229,Free,0.0,Teen,72.0,3044
Entertainment,4.9,2.302585092994046,6.214608098422191,Free,0.0,Everyone,14.0,2989
Lifestyle,4.2,10.627963812132798,15.424948470398375,Free,0.0,Everyone,16.0,3107
Tools,4.0,7.591357046698551,11.512925464970229,Free,0.0,Everyone,18.0,3134
Entertainment,3.0,3.8918202981106265,8.517193191416238,Free,0.0,Everyone,7.1,2860
Tools,3.3,3.6888794541139363,6.907755278982137,Paid,1.99,Everyone,2.7,2987
Lifestyle,3.8,4.969813299576001,9.210340371976184,Free,0.0,Everyone,8.7,1735
Entertainment,4.5,13.009046852023394,16.11809565095832,Free,0.0,Everyone,52.0,3134
Lifestyle,3.8,3.2188758248682006,6.907755278982137,Free,0.0,Teen,41.0,2758
Lifestyle,4.2,9.317039990635239,13.815510557964274,Free,0.0,Everyone,91.0,3003
Entertainment,4.5,9.696278864234223,13.122363377404328,Free,0.0,Everyone 10+,14.0,2590
Tools,4.4,5.093750200806762,9.210340371976184,Free,0.0,Everyone,40.0,3101
Lifestyle,5.0,2.70805020110221,4.605170185988092,Free,0.0,Everyone,4.5,3091
Social,4.5,8.607764889600624,11.512925464970229,Paid,3.99,Everyone,0.0166015625,1475
Lifestyle,3.7,7.274479558773871,11.512925464970229,Free,0.0,Mature 17+,20.0,2939
Tools,4.1,5.91350300563827,13.122363377404328,Free,0.0,Everyone,29.0,2946
Entertainment,4.3,12.415271418798735,15.424948470398375,Free,0.0,Teen,60.0,2986
Entertainment,4.4,2.4849066497880004,6.907755278982137,Free,0.0,Mature 17+,98.0,2959
Tools,4.1,10.842420014891108,16.11809565095832,Free,0.0,Everyone,6.2,3100
Lifestyle,4.0,6.3561076606958915,10.819778284410283,Free,0.0,Everyone,7.4,3079
Tools,3.8,11.93934286605304,16.11809565095832,Free,0.0,Everyone,4.3,3140
Entertainment,3.9,11.242952326299221,15.424948470398375,Free,0.0,Everyone,14.0,3127
Lifestyle,3.5,7.745002803515839,13.122363377404328,Free,0.0,Everyone,3.1,2925
Lifestyle,4.3,9.32206062158659,13.815510557964274,Free,0.0,Everyone,62.0,3132
Tools,4.3,3.5263605246161616,6.907755278982137,Free,0.0,Everyone,12.0,2977
Entertainment,3.3,11.932306627404852,16.11809565095832,Free,0.0,Teen,18.0,3102
Tools,4.4,13.693554201104513,17.72753356339242,Free,0.0,Everyone,22.0,3121
Tools,4.7,10.126030923778305,13.122363377404328,Free,0.0,Everyone,7.8,3129
Education/Business,2.9,5.768320995793772,9.210340371976184,Free,0.0,Everyone,23.0,3086
Lifestyle,4.1,9.872409596965266,13.815510557964274,Free,0.0,Everyone,35.0,3044
Tools,4.6,11.538534730476648,15.424948470398375,Free,0.0,Everyone,15.0,3125
Social,4.0,0.0,2.302585092994046,Free,0.0,Everyone,2.4,2671
Lifestyle,4.5,4.574710978503383,9.210340371976184,Free,0.0,Everyone,2.6,2941
Social,4.1,8.79497643168877,13.122363377404328,Free,0.0,Everyone,31.0,3104
Entertainment,4.5,12.633834001303496,16.11809565095832,Free,0.0,Everyone,29.0,3136
Tools,4.5,10.241030644158833,13.815510557964274,Free,0.0,Everyone,9.0,3135
Entertainment,4.0,8.10832229017324,11.512925464970229,Free,0.0,Mature 17+,82.0,2617
Education/Business,4.1,9.173261363734762,13.815510557964274,Free,0.0,Everyone,0.0908203125,629
Lifestyle,4.4,9.350623917423238,11.512925464970229,Free,0.0,Everyone,15.0,3135
Entertainment,4.7,12.79056778820045,16.11809565095832,Free,0.0,Everyone,49.0,3132
Education/Business,4.0,6.436150368369428,11.512925464970229,Free,0.0,Everyone,9.0,3002
Lifestyle,4.4,7.990238185720363,13.122363377404328,Free,0.0,Everyone,37.0,3091
Lifestyle,4.3,8.166784289056151,11.512925464970229,Free,0.0,Everyone,15.0,3135
Tools,4.3,11.06074603663697,15.424948470398375,Free,0.0,Everyone,10.0,2880
Education/Business,4.8,11.66570663601972,13.815510557964274,Free,0.0,Teen,5.0,3134
Entertainment,3.7,10.369828231362574,13.815510557964274,Free,0.0,Teen,20.0,2638
Tools,4.1,6.687108607866515,10.819778284410283,Free,0.0,Everyone,9.4,3065
Lifestyle,4.0,10.794070656866477,15.424948470398375,Free,0.0,Everyone,68.0,3030
Tools,4.3,10.183087048794553,13.815510557964274,Free,0.0,Everyone,4.0,1767
Tools,4.4,6.0330862217988015,9.210340371976184,Free,0.0,Everyone,15.0,3037
Education/Business,4.5,11.549787629702795,16.11809565095832,Free,0.0,Everyone,14.0,3113
Tools,4.3,9.314700387300425,13.122363377404328,Free,0.0,Everyone,15.0,3039
Lifestyle,4.1,10.271320019170737,15.424948470398375,Free,0.0,Teen,6.3,3113
Social,3.5,2.302585092994046,4.605170185988092,Paid,1.49,Everyone,3.8,3053
Social,4.7,6.386879319362645,6.907755278982137,Free,0.0,Everyone,3.6,3121
Education/Business,4.7,3.6109179126442243,8.517193191416238,Free,0.0,Everyone,10.0,3101
Tools,4.2,9.949464238776152,13.815510557964274,Free,0.0,Everyone,2.0,2548
Social,4.4,2.9444389791664403,6.907755278982137,Free,0.0,Everyone,3.1,3070
Education/Business,3.8,8.350193650720067,11.512925464970229,Free,0.0,Everyone,82.0,3121
Entertainment,4.4,11.158946882579238,15.424948470398375,Free,0.0,Teen,13.0,2048
Lifestyle,4.4,13.071112187393535,15.424948470398375,Free,0.0,Everyone 10+,69.0,3128
Entertainment,3.7,4.430816798843313,6.907755278982137,Paid,2.99,Everyone,6.3,3028
Lifestyle,3.8,6.576469569048224,9.210340371976184,Paid,399.99,Everyone,26.0,2991
Entertainment,5.0,2.0794415416798357,3.912023005428146,Free,0.0,Everyone,25.0,3098
Tools,2.0,7.7057128238944275,15.424948470398375,Free,0.0,Everyone,4.9,2832
Tools,3.9,11.5228163881182,15.424948470398375,Free,0.0,Everyone,54.0,3115
Entertainment,4.1,11.223134503708133,15.424948470398375,Free,0.0,Teen,99.0,2547
Lifestyle,4.1,10.77008371138643,13.815510557964274,Free,0.0,Everyone 10+,14.0,2616
Tools,4.9,2.8903717578961645,6.907755278982137,Free,0.0,Everyone,3.0,2938
Entertainment,4.5,12.03597803405574,16.11809565095832,Free,0.0,Mature 17+,56.0,3136
Tools,4.2,11.108409905897652,15.424948470398375,Free,0.0,Everyone,7.0,3062
Social,4.5,10.660102368540187,13.815510557964274,Free,0.0,Teen,23.0,3140
Tools,4.6,6.57507584059962,8.517193191416238,Paid,5.99,Everyone,5.4,3072
Lifestyle,4.4,3.332204510175204,6.907755278982137,Free,0.0,Everyone,8.8,3121
Lifestyle,4.8,3.4965075614664802,8.517193191416238,Free,0.0,Everyone,6.7,2583
Lifestyle,4.9,6.57507584059962,11.512925464970229,Free,0.0,Everyone,6.6,2920
Entertainment,3.4,2.5649493574615367,6.907755278982137,Free,0.0,Everyone,27.0,2463
Lifestyle,3.3,2.6390573296152584,6.907755278982137,Free,0.0,Everyone,11.0,1844
Lifestyle,4.0,8.434246270595311,13.122363377404328,Free,0.0,Everyone,6.2,2912
Entertainment,4.3,15.909709792238175,20.030118656386467,Free,0.0,Everyone,62.0,3107
Tools,4.2,7.656810091480378,13.122363377404328,Free,0.0,Everyone,1.1,1645
Social,4.1,3.258096538021482,6.907755278982137,Free,0.0,Everyone,4.6,2884
Tools,3.9,5.087596335232384,9.210340371976184,Free,0.0,Everyone,5.0,3055
Lifestyle,4.5,11.710447572463863,15.424948470398375,Free,0.0,Everyone,15.0,3064
Education/Business,4.1,8.988570876215118,13.122363377404328,Free,0.0,Everyone 10+,13.0,3085
Entertainment,4.3,14.881388200064933,18.420680743952367,Free,0.0,Mature 17+,58.0,3126
Education/Business,4.2,6.771935555839602,10.819778284410283,Free,0.0,Everyone,2.5,1672
